,reaction_id,galactose,acetate,pyruvate,glycerol,fructose,succinate,glucose
1942,IG3PS,7.48404027192e-05,3.82740089865e-05,7.27179738127e-05,9.6176126637e-05,7.50790657902e-05,6.71438947671e-05,0.000112291566644
1943,IGPDH,0.0001266732,7.60802718966e-05,0.0001196153,0.0001747673,0.0001317685,0.0001138842,0.0001993887
1944,IGPS,5.37103373213e-05,3.614076607e-05,6.50505636344e-05,5.80671143955e-05,6.84369030413e-05,4.48754058905e-05,7.04885146299e-05
1945,ILETA,8.9889179689e-05,9.3584e-05,0.0001351679,0.0001234036,0.0001705685,0.0001308005,0.0001576072
1946,ILETA_reverse,8.9889179689e-05,9.3584e-05,0.0001351679,0.0001234036,0.0001705685,0.0001308005,0.0001576072
1947,ILETRS,0.000322188,0.0003076114,0.0004032096,0.0003606297,0.0003584121,0.0003190831,0.0004003092
1948,ILEabcpp,0.00208524353113,0.00182579049364,0.00176890987384,0.00179036410731,0.00170392498064,0.00232033094345,0.00161644176523
1949,ILEt2rpp,,,,,,,
1950,ILEt2rpp_reverse,,,,,,,
1951,ILEtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
1952,ILEtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
1953,IMPC,0.0001783631,0.0001427062,0.0002981895,0.000259663,0.0002742864,0.0002442669,0.0002771179
1954,IMPC_reverse,0.0001783631,0.0001427062,0.0002981895,0.000259663,0.0002742864,0.0002442669,0.0002771179
1955,IMPD,0.000383747,0.0004599657,0.0004607115,0.0005508904,0.0006722402,0.0006776508,0.0010357743
1956,IMPtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
1957,IMPtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
1958,INDOLEt2pp,0.0005351716,0.0004055331,0.0004042421,0.0004912077,0.0004912916,0.0004851081,0.0004650853
1959,INDOLEt2rpp,,,,,,,
1960,INDOLEt2rpp_reverse,,,,,,,
1961,INDOLEtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
1962,INDOLEtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
1963,INOSTt4pp,,,,,,,
1964,INSH,1.01799378046e-05,1.5062412786e-05,1.66808100553e-05,1.31740687106e-05,4.75484850044e-06,1.6401088494e-05,2.44268657096e-06
1965,INSK,1.99889061985e-06,1.85389478932e-06,2.513e-06,1.544e-06,3.39582056497e-06,2.73181632531e-06,3.92044875875e-06
1966,INSTtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
1967,INSTtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
1968,INSt2pp_copy1,,,,,,,
1969,INSt2pp_copy2,,,,,,,
1970,INSt2pp_copy2_reverse,,,,,,,
1971,INStex,3.80454683871e-05,4.61438177474e-05,4.90237939785e-05,4.81232063861e-05,7.16945697124e-05,6.94441223883e-05,7.90862895353e-05
1972,INStex_reverse,3.80454683871e-05,4.61438177474e-05,4.90237939785e-05,4.81232063861e-05,7.16945697124e-05,6.94441223883e-05,7.90862895353e-05
1973,IPDDI,2.89326571466e-06,1.53180987882e-06,4.21458598529e-07,7.24337012764e-07,5.51548811837e-07,6.40384499393e-07,6.09e-07
1974,IPDDI_reverse,2.89326571466e-06,1.53180987882e-06,4.21458598529e-07,7.24337012764e-07,5.51548811837e-07,6.40384499393e-07,6.09e-07
1975,IPDPS,7.2995037902e-06,9.049e-06,1.2587e-05,1.37138173492e-05,1.12144354876e-05,9.12636995185e-06,1.3826926772e-05
1976,IPMD,0.0006910928,0.0006263992,0.0002374406,0.0003789905,0.0003375423,0.0003393459,0.000321242
1977,IPPMIa,0.0005263091,0.0007148246,0.0003771837,0.0005001401,0.0004287224,0.0005487912,0.0004481909
1978,IPPMIa_reverse,0.0005263091,0.0007148246,0.0003771837,0.0005001401,0.0004287224,0.0005487912,0.0004481909
1979,IPPMIb,0.0005263091,0.0007148246,0.0003771837,0.0005001401,0.0004287224,0.0005487912,0.0004481909
1980,IPPMIb_reverse,0.0005263091,0.0007148246,0.0003771837,0.0005001401,0.0004287224,0.0005487912,0.0004481909
1981,IPPS,0.0005573828,0.0005319092,0.0002413596,0.0003692498,0.0003710724,0.0003875819,0.0002752529
1982,ISETACabcpp,2.5512901061e-07,2.3315080479e-07,4.58e-07,4.10819532896e-07,3.95e-07,2.56634999365e-07,3.13889341487e-07
1983,ISETACtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
1984,ISETACtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
1985,K2L4Aabcpp,9.98049563411e-06,1.15192277001e-05,1.51984983615e-05,1.44109472803e-05,1.8719e-05,1.25320983164e-05,1.73101856848e-05
1986,K2L4Aabctex,0.000136437551893,0.000100430957944,0.000134132011508,0.000127915734954,0.000115818344346,0.000113959160268,0.000129953250863
1987,KARA1,0.0016714088,0.0018458532,0.0015322321,0.0029953775,0.0032896959,0.0026125541,0.0031938052
1988,KARA1_reverse,0.0016714088,0.0018458532,0.0015322321,0.0029953775,0.0032896959,0.0026125541,0.0031938052
1989,KARA2,0.0016714088,0.0018458532,0.0015322321,0.0029953775,0.0032896959,0.0026125541,0.0031938052
1990,KARA2_reverse,0.0016714088,0.0018458532,0.0015322321,0.0029953775,0.0032896959,0.0026125541,0.0031938052
1991,KAS14,0.0013541647,0.0011355957,0.0013476003,0.0013093018,0.0010649728,0.0013609017,0.0011630229
1992,KAS15,8.88835978604e-05,0.0001086152,0.0001316615,0.0001210203,8.99725654046e-05,7.9667220713e-05,0.0001259141
1993,KDOCT2,2.000144966e-05,1.75337951077e-05,2.52766010962e-05,2.1426e-05,2.58067997862e-05,2.53265648331e-05,2.66971121397e-05
1994,KDOPP,1.26733348406e-05,7.76346729695e-06,6.77611350739e-06,7.22558881207e-06,9.06920288282e-06,1.07396148631e-05,7.19258922559e-06
1995,KDOPS,0.0001627264,0.0001809812,0.0001535389,0.0001885149,0.0001510438,0.0001436106,0.0001445037
1996,KG6PDC,1.412e-06,2.64312882536e-06,2.06690314664e-06,1.00188461126e-06,,1.428e-06,1.9037834268e-06
1997,Kabcpp,,,,,,,
1998,Kt2pp,8.3174240477e-06,9.42987355554e-06,7.02992729555e-06,9.0669883857e-06,8.40545702748e-06,9.13491574057e-06,9.80154570399e-06
1999,Kt3pp,1.67466476579e-06,1.9332554521e-06,2.82482591604e-06,2.98035567788e-06,4.04452700373e-06,3.24632022027e-06,4.57007531145e-06
2000,Ktex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2001,Ktex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2002,LA4NTpp,,,,,,,
2003,LACZ,,,,,,,
2004,LACZpp,1.40870655092e-05,2.12778977811e-05,2.64161458164e-05,2.38253731206e-05,1.7967927997e-05,1.8872628794e-05,2.32462556391e-05
2005,LADGMDH,6.17947667479e-06,1.8058794082e-06,1.233761937e-06,1.71808039813e-06,8.72721579548e-07,1.38715962144e-06,4.16e-07
2006,LALADGLUtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2007,LALADGLUtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2008,LALADGLUtpp,1.22933595374e-09,1.18123150337e-09,1.0867329831e-09,1e-09,9.17848803296e-10,1.05303583634e-09,1e-09
2009,LALALGLUtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2010,LALALGLUtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2011,LALALGLUtpp,1.22933595374e-09,1.18123150337e-09,1.0867329831e-09,1e-09,9.17848803296e-10,1.05303583634e-09,1e-09
2012,LALDO2x,4.51829319358e-06,4.77089651109e-06,3.30691816254e-06,2.62094019394e-06,1.13720852827e-06,1.8558815463e-06,3.6723841783e-06
2013,LALDO3,,,,,,,
2014,LALGP,0.0002900174,0.0003283908,0.0002729992,0.0002898571,0.0003168118,0.0003044798,0.000225767
2015,LCADi,0.0034066701,0.0019690344,0.002877897,0.0016348041,0.0008430317,0.0027585637,0.0003242915
2016,LCARR,,,,,,,
2017,LCARR_reverse,,,,,,,
2018,LCARS,1.74584324114e-05,1.8708430632e-05,8.30293748232e-06,6.42632178889e-06,3.4415677407e-06,1.05092232716e-05,2.9682184324e-06
2019,LCARS_reverse,1.74584324114e-05,1.8708430632e-05,8.30293748232e-06,6.42632178889e-06,3.4415677407e-06,1.05092232716e-05,2.9682184324e-06
2020,LCTSt3ipp,,,,,,,
2021,LCTStex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2022,LCTStex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2023,LCTStpp,,,,,,,
2024,LCTStpp_reverse,,,,,,,
2025,LDH_D,9.85236522339e-05,0.000124103911605,0.000115215467316,0.000104717801224,7.15635772698e-05,9.25009222967e-05,0.000106251837026
2026,LDH_D2,7.55931925729e-05,9.49376233991e-05,7.50722508316e-05,6.85898712846e-05,6.01653128666e-05,7.61103948021e-05,6.96256557482e-05
2027,LDH_D_reverse,9.85236522339e-05,0.000124103911605,0.000115215467316,0.000104717801224,7.15635772698e-05,9.25009222967e-05,0.000106251837026
2028,LEUTAi,0.000208295579689,0.0002427474,0.0002858254,0.0002376333,0.0003264461,0.0002813251,0.0002941223
2029,LEUTRS,0.0002434356,0.0002557467,0.0002566332,0.0002789174,0.0002970327,0.0002791096,0.000318094
2030,LEUabcpp,0.00223750513113,0.00192129007104,0.00191451457384,0.00196515260731,0.00185879118064,0.00250438694345,0.00180116116523
2031,LEUt2rpp,,,,,,,
2032,LEUt2rpp_reverse,,,,,,,
2033,LEUtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2034,LEUtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2035,LGTHL,4.39296517521e-05,3.93192377385e-05,4.74958477955e-05,6.9272080939e-05,6.01076806476e-05,5.2170949157e-05,5.19831306497e-05
2036,LIPACabcpp,9.98049563411e-06,1.15192277001e-05,1.51984983615e-05,1.44109472803e-05,1.8719e-05,1.25320983164e-05,1.73101856848e-05
2037,LIPAHT2ex,,,,,,,
2038,LIPAHTex,,,,,,,
2039,LIPAMPL,5.59661748821e-06,3.87908822e-06,5.73520911511e-06,5.36094895082e-06,4.93741382094e-06,6.00711134599e-06,4.18644687086e-06
2040,LIPATPT,5.59661748821e-06,3.87908822e-06,5.73520911511e-06,5.36094895082e-06,4.93741382094e-06,6.00711134599e-06,4.18644687086e-06
2041,LIPAabcpp,9.98049563411e-06,1.15192277001e-05,1.51984983615e-05,1.44109472803e-05,1.8719e-05,1.25320983164e-05,1.73101856848e-05
2042,LIPAabctex,0.000136437551893,0.000100430957944,0.000134132011508,0.000127915734954,0.000115818344346,0.000113959160268,0.000129953250863
2043,LIPOCT,3.72493809651e-07,6.26e-07,2.80733086416e-07,4.70237388225e-07,4.36e-07,4.31332361059e-07,9.30947312904e-08
2044,LIPOS,3.55847522432e-05,3.59419324557e-05,6.24302914565e-05,3.76598126641e-05,5.12853813625e-05,5.83796314897e-05,2.79517166584e-05
2045,LIPOt2pp,,,,,,,
2046,LIPOtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2047,LIPOtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2048,LPADSS,2.69046266007e-06,2.1493743849e-06,2.84329406337e-06,2.46308824042e-06,2.14565283911e-06,1.61273880808e-06,2.32342384733e-06
2049,LPLIPAL1A120pp,7.65532771946e-06,8.94444852954e-06,1.1055063439e-05,8.83619619452e-06,5.9236496363e-06,5.87237552315e-06,7.03530854294e-06
2050,LPLIPAL1A140pp,7.65532771946e-06,8.94444852954e-06,1.1055063439e-05,8.83619619452e-06,5.9236496363e-06,5.87237552315e-06,7.03530854294e-06
2051,LPLIPAL1A141pp,7.65532771946e-06,8.94444852954e-06,1.1055063439e-05,8.83619619452e-06,5.9236496363e-06,5.87237552315e-06,7.03530854294e-06
2052,LPLIPAL1A160pp,7.65532771946e-06,8.94444852954e-06,1.1055063439e-05,8.83619619452e-06,5.9236496363e-06,5.87237552315e-06,7.03530854294e-06
2053,LPLIPAL1A161pp,7.65532771946e-06,8.94444852954e-06,1.1055063439e-05,8.83619619452e-06,5.9236496363e-06,5.87237552315e-06,7.03530854294e-06
2054,LPLIPAL1A180pp,7.65532771946e-06,8.94444852954e-06,1.1055063439e-05,8.83619619452e-06,5.9236496363e-06,5.87237552315e-06,7.03530854294e-06
2055,LPLIPAL1A181pp,7.65532771946e-06,8.94444852954e-06,1.1055063439e-05,8.83619619452e-06,5.9236496363e-06,5.87237552315e-06,7.03530854294e-06
2056,LPLIPAL1E120pp,7.65532771946e-06,8.94444852954e-06,1.1055063439e-05,8.83619619452e-06,5.9236496363e-06,5.87237552315e-06,7.03530854294e-06
2057,LPLIPAL1E140pp,7.65532771946e-06,8.94444852954e-06,1.1055063439e-05,8.83619619452e-06,5.9236496363e-06,5.87237552315e-06,7.03530854294e-06
2058,LPLIPAL1E141pp,7.65532771946e-06,8.94444852954e-06,1.1055063439e-05,8.83619619452e-06,5.9236496363e-06,5.87237552315e-06,7.03530854294e-06
2059,LPLIPAL1E160pp,7.65532771946e-06,8.94444852954e-06,1.1055063439e-05,8.83619619452e-06,5.9236496363e-06,5.87237552315e-06,7.03530854294e-06
2060,LPLIPAL1E161pp,7.65532771946e-06,8.94444852954e-06,1.1055063439e-05,8.83619619452e-06,5.9236496363e-06,5.87237552315e-06,7.03530854294e-06
2061,LPLIPAL1E180pp,7.65532771946e-06,8.94444852954e-06,1.1055063439e-05,8.83619619452e-06,5.9236496363e-06,5.87237552315e-06,7.03530854294e-06
2062,LPLIPAL1E181pp,7.65532771946e-06,8.94444852954e-06,1.1055063439e-05,8.83619619452e-06,5.9236496363e-06,5.87237552315e-06,7.03530854294e-06
2063,LPLIPAL1G120pp,7.65532771946e-06,8.94444852954e-06,1.1055063439e-05,8.83619619452e-06,5.9236496363e-06,5.87237552315e-06,7.03530854294e-06
2064,LPLIPAL1G140pp,7.65532771946e-06,8.94444852954e-06,1.1055063439e-05,8.83619619452e-06,5.9236496363e-06,5.87237552315e-06,7.03530854294e-06
2065,LPLIPAL1G141pp,7.65532771946e-06,8.94444852954e-06,1.1055063439e-05,8.83619619452e-06,5.9236496363e-06,5.87237552315e-06,7.03530854294e-06
2066,LPLIPAL1G160pp,7.65532771946e-06,8.94444852954e-06,1.1055063439e-05,8.83619619452e-06,5.9236496363e-06,5.87237552315e-06,7.03530854294e-06
2067,LPLIPAL1G161pp,7.65532771946e-06,8.94444852954e-06,1.1055063439e-05,8.83619619452e-06,5.9236496363e-06,5.87237552315e-06,7.03530854294e-06
2068,LPLIPAL1G180pp,7.65532771946e-06,8.94444852954e-06,1.1055063439e-05,8.83619619452e-06,5.9236496363e-06,5.87237552315e-06,7.03530854294e-06
2069,LPLIPAL1G181pp,7.65532771946e-06,8.94444852954e-06,1.1055063439e-05,8.83619619452e-06,5.9236496363e-06,5.87237552315e-06,7.03530854294e-06
2070,LPLIPAL2A120,,,,,,,
2071,LPLIPAL2A140,,,,,,,
2072,LPLIPAL2A141,,,,,,,
2073,LPLIPAL2A160,,,,,,,
2074,LPLIPAL2A161,,,,,,,
2075,LPLIPAL2A180,,,,,,,
2076,LPLIPAL2A181,,,,,,,
2077,LPLIPAL2ATE120,,,,,,,
2078,LPLIPAL2ATE140,,,,,,,
2079,LPLIPAL2ATE141,,,,,,,
2080,LPLIPAL2ATE160,,,,,,,
2081,LPLIPAL2ATE161,,,,,,,
2082,LPLIPAL2ATE180,,,,,,,
2083,LPLIPAL2ATE181,,,,,,,
2084,LPLIPAL2ATG120,,,,,,,
2085,LPLIPAL2ATG140,,,,,,,
2086,LPLIPAL2ATG141,,,,,,,
2087,LPLIPAL2ATG160,,,,,,,
2088,LPLIPAL2ATG161,,,,,,,
2089,LPLIPAL2ATG180,,,,,,,
2090,LPLIPAL2ATG181,,,,,,,
2091,LPLIPAL2E120,,,,,,,
2092,LPLIPAL2E140,,,,,,,
2093,LPLIPAL2E141,,,,,,,
2094,LPLIPAL2E160,,,,,,,
2095,LPLIPAL2E161,,,,,,,
2096,LPLIPAL2E180,,,,,,,
2097,LPLIPAL2E181,,,,,,,
2098,LPLIPAL2G120,,,,,,,
2099,LPLIPAL2G140,,,,,,,
2100,LPLIPAL2G141,,,,,,,
2101,LPLIPAL2G160,,,,,,,
2102,LPLIPAL2G161,,,,,,,
2103,LPLIPAL2G180,,,,,,,
2104,LPLIPAL2G181,,,,,,,
2105,LSERDHr,0.0001092496,0.0001148494,0.0001114988,0.0001226191,0.0001018275,0.0001344438,9.13017423895e-05
2106,LSERDHr_reverse,0.0001092496,0.0001148494,0.0001114988,0.0001226191,0.0001018275,0.0001344438,9.13017423895e-05
2107,LYSDC,1.48082712832e-06,1.705e-06,1.069e-06,1.023e-06,7.00087446116e-07,1.24173947117e-06,8.21055671901e-07
2108,LYSTRS,0.000209204495574,0.000229898927553,0.0002102729,0.000262953206232,0.000323161318404,0.000251986134857,0.000312343732497
2109,LYSabcpp,0.00188785607616,0.000783753283359,0.000928570705901,0.000709581399247,0.000377657204189,0.00111732370006,0.00031736964712
2110,LYSt2pp,,,,,,,
2111,LYSt3pp,,,,,,,
2112,LYStex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2113,LYStex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2114,LYXI,,,,,,,
2115,LYXt2pp,,,,,,,
2116,LYXtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2117,LYXtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2118,L_LACD2,3.90617840692e-05,2.84912912202e-05,1.96781844174e-05,2.22510073932e-05,1.90122624451e-05,3.01017642539e-05,1.12958021442e-05
2119,L_LACD3,3.90617840692e-05,2.84912912202e-05,1.96781844174e-05,2.22510073932e-05,1.90122624451e-05,3.01017642539e-05,1.12958021442e-05
2120,L_LACt2rpp,3.66112883395e-06,5.18592159427e-06,2.09911874823e-07,8.24320087099e-07,9.01476787202e-08,8.24e-07,1.05440336581e-07
2121,L_LACt2rpp_reverse,3.66112883395e-06,5.18592159427e-06,2.09911874823e-07,8.24320087099e-07,9.01476787202e-08,8.24e-07,1.05440336581e-07
2122,L_LACtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2123,L_LACtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2124,M1PD,9.67716473619e-05,8.70455093879e-05,4.67754226717e-05,7.88987118068e-05,5.1266e-05,6.84821934364e-05,5.28286750698e-05
2125,M1PD_reverse,9.67716473619e-05,8.70455093879e-05,4.67754226717e-05,7.88987118068e-05,5.1266e-05,6.84821934364e-05,5.28286750698e-05
2126,MACPD,0.0011632523,0.0010192132,0.0012108715,0.0011339,0.0008988461,0.0011765715,0.0010168435
2127,MALCOAMT,2.08599744882e-07,2.25182472856e-07,5.84509361686e-07,7.92272249342e-07,,5.70796997865e-07,3.09120537872e-07
2128,MALDDH,,,,,,,
2129,MALDt2_2pp,2.51457189437e-05,2.0606e-05,1.15424126146e-05,8.43784635213e-06,5.65562819232e-06,5.02713564324e-05,2.96420531277e-06
2130,MALDtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2131,MALDtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2132,MALS,0.0024731227,0.0031020286,0.000617027129595,0.0010721195,0.000556759420512,0.0012002552,0.000509364303299
2133,MALTATr,5.72236924219e-06,3.0446801005e-06,2.60128674487e-06,2.73108571098e-06,2.98449352734e-06,6.44991958066e-06,2.4162687788e-06
2134,MALTATr_reverse,5.72236924219e-06,3.0446801005e-06,2.60128674487e-06,2.73108571098e-06,2.98449352734e-06,6.44991958066e-06,2.4162687788e-06
2135,MALTHXabcpp,0.000563729490511,0.000355667487542,0.000453710145022,0.000518043810058,0.000379887765915,0.00052651121955,0.000171056546317
2136,MALTHXtexi,0.0001317239,0.0001126848,0.0001211958,0.000158925,0.000101198,0.0001478873,7.98373208489e-05
2137,MALTPTabcpp,0.000563729490511,0.000355667487542,0.000453710145022,0.000518043810058,0.000379887765915,0.00052651121955,0.000171056546317
2138,MALTPTtexi,0.0001317239,0.0001126848,0.0001211958,0.000158925,0.000101198,0.0001478873,7.98373208489e-05
2139,MALTTRabcpp,0.000563729490511,0.000355667487542,0.000453710145022,0.000518043810058,0.000379887765915,0.00052651121955,0.000171056546317
2140,MALTTRtexi,0.0001317239,0.0001126848,0.0001211958,0.000158925,0.000101198,0.0001478873,7.98373208489e-05
2141,MALTTTRabcpp,0.000563729490511,0.000355667487542,0.000453710145022,0.000518043810058,0.000379887765915,0.00052651121955,0.000171056546317
2142,MALTTTRtexi,0.0001317239,0.0001126848,0.0001211958,0.000158925,0.000101198,0.0001478873,7.98373208489e-05
2143,MALTabcpp,0.000563729490511,0.000355667487542,0.000453710145022,0.000518043810058,0.000379887765915,0.00052651121955,0.000171056546317
2144,MALTptspp,0.001938082,0.0012420089,0.0013785285,0.0015973159,0.0023233086,0.0013973663,0.0026296444
2145,MALTtexi,0.0001317239,0.0001126848,0.0001211958,0.000158925,0.000101198,0.0001478873,7.98373208489e-05
2146,MALt2_2pp,2.51457189437e-05,2.0606e-05,1.15424126146e-05,8.43784635213e-06,5.65562819232e-06,5.02713564324e-05,2.96420531277e-06
2147,MALt2_3pp,1.4287e-05,1.6995e-05,2.56756736539e-05,2.21017316469e-05,2.22540785498e-05,1.33882952848e-05,1.61362863641e-05
2148,MALt3pp,,,,,,,
2149,MALtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2150,MALtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2151,MAN1PT2,,,,,,,
2152,MAN6PI,4.55252165181e-05,8.44689015942e-05,7.3289442187e-05,7.2470573951e-05,6.16536512963e-05,6.83074362759e-05,6.93774467387e-05
2153,MAN6PI_reverse,4.55252165181e-05,8.44689015942e-05,7.3289442187e-05,7.2470573951e-05,6.16536512963e-05,6.83074362759e-05,6.93774467387e-05
2154,MAN6Pt6_2pp,1.15227184723e-09,4.1e-08,1e-09,1e-09,8.6031107513e-10,8.88321203157e-09,6.99396552908e-08
2155,MAN6Ptex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2156,MAN6Ptex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2157,MANAO,5.50332600518e-06,3.63863559255e-06,3.11351858223e-06,4.10959223389e-06,2.46934910819e-06,4.94817401411e-06,1.85218181611e-06
2158,MANAO_reverse,5.50332600518e-06,3.63863559255e-06,3.11351858223e-06,4.10959223389e-06,2.46934910819e-06,4.94817401411e-06,1.85218181611e-06
2159,MANGLYCptspp,0.0009020561,0.0005588866,0.0006245445,0.0007336424,0.0014139579,0.0006955924,0.0015455561
2160,MANGLYCtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2161,MANGLYCtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
2162,MANPGH,1.82180997934e-07,2.14438915938e-07,1.39749403886e-05,8.2e-08,,4.33050587241e-07,3.58e-07
2163,MANptspp,0.00104500893879,0.000728054014163,0.000717575737354,0.000951176580511,0.00173923516472,0.000835204221524,0.00171188572434
